State,Race,Table Names,Year,Population
WY,White,PopByRace2019.csv,2019,471600
AL,American Indian/Alaska Native,PopByRace2018.csv,2018,19000
AL,Asian,PopByRace2018.csv,2018,63800
AL,Black,PopByRace2018.csv,2018,1257300
AL,Hispanic,PopByRace2018.csv,2018,204800
AL,Multiple Races,PopByRace2018.csv,2018,90700
AL,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
AL,Total,PopByRace2018.csv,2018,4752600
AL,White,PopByRace2018.csv,2018,3115600
AK,American Indian/Alaska Native,PopByRace2018.csv,2018,110300
AK,Asian,PopByRace2018.csv,2018,43200
AK,Black,PopByRace2018.csv,2018,20700
AK,Hispanic,PopByRace2018.csv,2018,50200
AK,Multiple Races,PopByRace2018.csv,2018,51100
AK,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,7400
AK,Total,PopByRace2018.csv,2018,709100
AK,White,PopByRace2018.csv,2018,426100
AZ,American Indian/Alaska Native,PopByRace2018.csv,2018,271900
AZ,Asian,PopByRace2018.csv,2018,227200
AZ,Black,PopByRace2018.csv,2018,297000
AZ,Hispanic,PopByRace2018.csv,2018,2213600
AZ,Multiple Races,PopByRace2018.csv,2018,167400
AZ,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,12000
AZ,Total,PopByRace2018.csv,2018,7004300
AZ,White,PopByRace2018.csv,2018,3815100
AR,American Indian/Alaska Native,PopByRace2018.csv,2018,17000
AR,Asian,PopByRace2018.csv,2018,44200
AR,Black,PopByRace2018.csv,2018,436900
AR,Hispanic,PopByRace2018.csv,2018,224900
AR,Multiple Races,PopByRace2018.csv,2018,79700
AR,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,8200
AR,Total,PopByRace2018.csv,2018,2921300
AR,White,PopByRace2018.csv,2018,2110400
CA,American Indian/Alaska Native,PopByRace2018.csv,2018,120300
CA,Asian,PopByRace2018.csv,2018,5669100
CA,Black,PopByRace2018.csv,2018,2074900
CA,Hispanic,PopByRace2018.csv,2018,15261300
CA,Multiple Races,PopByRace2018.csv,2018,1286000
CA,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,127200
CA,Total,PopByRace2018.csv,2018,38745900
CA,White,PopByRace2018.csv,2018,14206900
CO,American Indian/Alaska Native,PopByRace2018.csv,2018,27600
CO,Asian,PopByRace2018.csv,2018,176400
CO,Black,PopByRace2018.csv,2018,212200
CO,Hispanic,PopByRace2018.csv,2018,1200900
CO,Multiple Races,PopByRace2018.csv,2018,158000
CO,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,5400
CO,Total,PopByRace2018.csv,2018,5555200
CO,White,PopByRace2018.csv,2018,3774700
CT,American Indian/Alaska Native,PopByRace2018.csv,2018,4900
CT,Asian,PopByRace2018.csv,2018,161300
CT,Black,PopByRace2018.csv,2018,343000
CT,Hispanic,PopByRace2018.csv,2018,576400
CT,Multiple Races,PopByRace2018.csv,2018,82500
CT,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
CT,Total,PopByRace2018.csv,2018,3466300
CT,White,PopByRace2018.csv,2018,2298100
DE,American Indian/Alaska Native,PopByRace2018.csv,2018,3300
DE,Asian,PopByRace2018.csv,2018,39100
DE,Black,PopByRace2018.csv,2018,199900
DE,Hispanic,PopByRace2018.csv,2018,88900
DE,Multiple Races,PopByRace2018.csv,2018,23700
DE,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
DE,Total,PopByRace2018.csv,2018,937700
DE,White,PopByRace2018.csv,2018,582600
FL,American Indian/Alaska Native,PopByRace2018.csv,2018,39300
FL,Asian,PopByRace2018.csv,2018,571800
FL,Black,PopByRace2018.csv,2018,3141700
FL,Hispanic,PopByRace2018.csv,2018,5488400
FL,Multiple Races,PopByRace2018.csv,2018,491600
FL,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,9000
FL,Total,PopByRace2018.csv,2018,20843500
FL,White,PopByRace2018.csv,2018,11101600
GA,American Indian/Alaska Native,PopByRace2018.csv,2018,16300
GA,Asian,PopByRace2018.csv,2018,421200
GA,Black,PopByRace2018.csv,2018,3158000
GA,Hispanic,PopByRace2018.csv,2018,994300
GA,Multiple Races,PopByRace2018.csv,2018,252400
GA,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,12700
GA,Total,PopByRace2018.csv,2018,10212800
GA,White,PopByRace2018.csv,2018,5358000
HI,American Indian/Alaska Native,PopByRace2018.csv,2018,
HI,Asian,PopByRace2018.csv,2018,512800
HI,Black,PopByRace2018.csv,2018,20400
HI,Hispanic,PopByRace2018.csv,2018,142100
HI,Multiple Races,PopByRace2018.csv,2018,270100
HI,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,129500
HI,Total,PopByRace2018.csv,2018,1354800
HI,White,PopByRace2018.csv,2018,278500
ID,American Indian/Alaska Native,PopByRace2018.csv,2018,18100
ID,Asian,PopByRace2018.csv,2018,27300
ID,Black,PopByRace2018.csv,2018,9300
ID,Hispanic,PopByRace2018.csv,2018,217500
ID,Multiple Races,PopByRace2018.csv,2018,37100
ID,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
ID,Total,PopByRace2018.csv,2018,1719600
ID,White,PopByRace2018.csv,2018,1407600
IL,American Indian/Alaska Native,PopByRace2018.csv,2018,14600
IL,Asian,PopByRace2018.csv,2018,700500
IL,Black,PopByRace2018.csv,2018,1685200
IL,Hispanic,PopByRace2018.csv,2018,2173800
IL,Multiple Races,PopByRace2018.csv,2018,271800
IL,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,4000
IL,Total,PopByRace2018.csv,2018,12438400
IL,White,PopByRace2018.csv,2018,7588300
IN,American Indian/Alaska Native,PopByRace2018.csv,2018,8500
IN,Asian,PopByRace2018.csv,2018,147400
IN,Black,PopByRace2018.csv,2018,600600
IN,Hispanic,PopByRace2018.csv,2018,460900
IN,Multiple Races,PopByRace2018.csv,2018,145400
IN,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
IN,Total,PopByRace2018.csv,2018,6487100
IN,White,PopByRace2018.csv,2018,5121300
IA,American Indian/Alaska Native,PopByRace2018.csv,2018,9000
IA,Asian,PopByRace2018.csv,2018,79400
IA,Black,PopByRace2018.csv,2018,102300
IA,Hispanic,PopByRace2018.csv,2018,186400
IA,Multiple Races,PopByRace2018.csv,2018,60400
IA,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
IA,Total,PopByRace2018.csv,2018,3056800
IA,White,PopByRace2018.csv,2018,2614600
KS,American Indian/Alaska Native,PopByRace2018.csv,2018,16000
KS,Asian,PopByRace2018.csv,2018,78800
KS,Black,PopByRace2018.csv,2018,150700
KS,Hispanic,PopByRace2018.csv,2018,336500
KS,Multiple Races,PopByRace2018.csv,2018,91000
KS,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
KS,Total,PopByRace2018.csv,2018,2814700
KS,White,PopByRace2018.csv,2018,2137700
KY,American Indian/Alaska Native,PopByRace2018.csv,2018,5600
KY,Asian,PopByRace2018.csv,2018,63100
KY,Black,PopByRace2018.csv,2018,328400
KY,Hispanic,PopByRace2018.csv,2018,155000
KY,Multiple Races,PopByRace2018.csv,2018,100900
KY,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
KY,Total,PopByRace2018.csv,2018,4320300
KY,White,PopByRace2018.csv,2018,3664300
LA,American Indian/Alaska Native,PopByRace2018.csv,2018,22700
LA,Asian,PopByRace2018.csv,2018,72900
LA,Black,PopByRace2018.csv,2018,1429700
LA,Hispanic,PopByRace2018.csv,2018,229400
LA,Multiple Races,PopByRace2018.csv,2018,105500
LA,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
LA,Total,PopByRace2018.csv,2018,4519300
LA,White,PopByRace2018.csv,2018,2658300
ME,American Indian/Alaska Native,PopByRace2018.csv,2018,5100
ME,Asian,PopByRace2018.csv,2018,17100
ME,Black,PopByRace2018.csv,2018,17400
ME,Hispanic,PopByRace2018.csv,2018,19500
ME,Multiple Races,PopByRace2018.csv,2018,26900
ME,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
ME,Total,PopByRace2018.csv,2018,1299500
ME,White,PopByRace2018.csv,2018,1213400
MD,American Indian/Alaska Native,PopByRace2018.csv,2018,8900
MD,Asian,PopByRace2018.csv,2018,374500
MD,Black,PopByRace2018.csv,2018,1720400
MD,Hispanic,PopByRace2018.csv,2018,613900
MD,Multiple Races,PopByRace2018.csv,2018,197600
MD,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
MD,Total,PopByRace2018.csv,2018,5870800
MD,White,PopByRace2018.csv,2018,2953400
MA,American Indian/Alaska Native,PopByRace2018.csv,2018,11000
MA,Asian,PopByRace2018.csv,2018,444600
MA,Black,PopByRace2018.csv,2018,465500
MA,Hispanic,PopByRace2018.csv,2018,824800
MA,Multiple Races,PopByRace2018.csv,2018,195000
MA,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
MA,Total,PopByRace2018.csv,2018,6659900
MA,White,PopByRace2018.csv,2018,4717100
MI,American Indian/Alaska Native,PopByRace2018.csv,2018,48200
MI,Asian,PopByRace2018.csv,2018,315800
MI,Black,PopByRace2018.csv,2018,1321900
MI,Hispanic,PopByRace2018.csv,2018,502900
MI,Multiple Races,PopByRace2018.csv,2018,252000
MI,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
MI,Total,PopByRace2018.csv,2018,9770000
MI,White,PopByRace2018.csv,2018,7327100
MN,American Indian/Alaska Native,PopByRace2018.csv,2018,51700
MN,Asian,PopByRace2018.csv,2018,259600
MN,Black,PopByRace2018.csv,2018,356100
MN,Hispanic,PopByRace2018.csv,2018,296100
MN,Multiple Races,PopByRace2018.csv,2018,152900
MN,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
MN,Total,PopByRace2018.csv,2018,5489000
MN,White,PopByRace2018.csv,2018,4370100
MS,American Indian/Alaska Native,PopByRace2018.csv,2018,12000
MS,Asian,PopByRace2018.csv,2018,25300
MS,Black,PopByRace2018.csv,2018,1084700
MS,Hispanic,PopByRace2018.csv,2018,81200
MS,Multiple Races,PopByRace2018.csv,2018,41300
MS,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
MS,Total,PopByRace2018.csv,2018,2879400
MS,White,PopByRace2018.csv,2018,1633600
MO,American Indian/Alaska Native,PopByRace2018.csv,2018,20500
MO,Asian,PopByRace2018.csv,2018,119300
MO,Black,PopByRace2018.csv,2018,670600
MO,Hispanic,PopByRace2018.csv,2018,240400
MO,Multiple Races,PopByRace2018.csv,2018,155600
MO,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,8700
MO,Total,PopByRace2018.csv,2018,5934500
MO,White,PopByRace2018.csv,2018,4719400
MT,American Indian/Alaska Native,PopByRace2018.csv,2018,60400
MT,Asian,PopByRace2018.csv,2018,6800
MT,Black,PopByRace2018.csv,2018,3700
MT,Hispanic,PopByRace2018.csv,2018,40500
MT,Multiple Races,PopByRace2018.csv,2018,32000
MT,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
MT,Total,PopByRace2018.csv,2018,1034000
MT,White,PopByRace2018.csv,2018,890100
NE,American Indian/Alaska Native,PopByRace2018.csv,2018,12500
NE,Asian,PopByRace2018.csv,2018,42800
NE,Black,PopByRace2018.csv,2018,82100
NE,Hispanic,PopByRace2018.csv,2018,206800
NE,Multiple Races,PopByRace2018.csv,2018,54400
NE,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
NE,Total,PopByRace2018.csv,2018,1868900
NE,White,PopByRace2018.csv,2018,1470100
NV,American Indian/Alaska Native,PopByRace2018.csv,2018,28700
NV,Asian,PopByRace2018.csv,2018,241600
NV,Black,PopByRace2018.csv,2018,258700
NV,Hispanic,PopByRace2018.csv,2018,866800
NV,Multiple Races,PopByRace2018.csv,2018,121800
NV,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,18400
NV,Total,PopByRace2018.csv,2018,2983400
NV,White,PopByRace2018.csv,2018,1447500
NH,American Indian/Alaska Native,PopByRace2018.csv,2018,
NH,Asian,PopByRace2018.csv,2018,37000
NH,Black,PopByRace2018.csv,2018,14600
NH,Hispanic,PopByRace2018.csv,2018,49900
NH,Multiple Races,PopByRace2018.csv,2018,24000
NH,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
NH,Total,PopByRace2018.csv,2018,1310300
NH,White,PopByRace2018.csv,2018,1181500
NJ,American Indian/Alaska Native,PopByRace2018.csv,2018,8900
NJ,Asian,PopByRace2018.csv,2018,842500
NJ,Black,PopByRace2018.csv,2018,1100300
NJ,Hispanic,PopByRace2018.csv,2018,1812100
NJ,Multiple Races,PopByRace2018.csv,2018,185600
NJ,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
NJ,Total,PopByRace2018.csv,2018,8728300
NJ,White,PopByRace2018.csv,2018,4776900
NM,American Indian/Alaska Native,PopByRace2018.csv,2018,181000
NM,Asian,PopByRace2018.csv,2018,31200
NM,Black,PopByRace2018.csv,2018,37100
NM,Hispanic,PopByRace2018.csv,2018,1004800
NM,Multiple Races,PopByRace2018.csv,2018,34500
NM,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
NM,Total,PopByRace2018.csv,2018,2045300
NM,White,PopByRace2018.csv,2018,754700
NY,American Indian/Alaska Native,PopByRace2018.csv,2018,46200
NY,Asian,PopByRace2018.csv,2018,1618900
NY,Black,PopByRace2018.csv,2018,2684400
NY,Hispanic,PopByRace2018.csv,2018,3665000
NY,Multiple Races,PopByRace2018.csv,2018,490000
NY,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
NY,Total,PopByRace2018.csv,2018,19016900
NY,White,PopByRace2018.csv,2018,10508500
NC,American Indian/Alaska Native,PopByRace2018.csv,2018,103700
NC,Asian,PopByRace2018.csv,2018,294300
NC,Black,PopByRace2018.csv,2018,2095600
NC,Hispanic,PopByRace2018.csv,2018,962600
NC,Multiple Races,PopByRace2018.csv,2018,267400
NC,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,6700
NC,Total,PopByRace2018.csv,2018,10044400
NC,White,PopByRace2018.csv,2018,6314100
ND,American Indian/Alaska Native,PopByRace2018.csv,2018,37500
ND,Asian,PopByRace2018.csv,2018,14400
ND,Black,PopByRace2018.csv,2018,22200
ND,Hispanic,PopByRace2018.csv,2018,25800
ND,Multiple Races,PopByRace2018.csv,2018,17400
ND,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
ND,Total,PopByRace2018.csv,2018,730600
ND,White,PopByRace2018.csv,2018,613100
OH,American Indian/Alaska Native,PopByRace2018.csv,2018,19200
OH,Asian,PopByRace2018.csv,2018,260100
OH,Black,PopByRace2018.csv,2018,1376200
OH,Hispanic,PopByRace2018.csv,2018,434900
OH,Multiple Races,PopByRace2018.csv,2018,314800
OH,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
OH,Total,PopByRace2018.csv,2018,11355900
OH,White,PopByRace2018.csv,2018,8947700
OK,American Indian/Alaska Native,PopByRace2018.csv,2018,288000
OK,Asian,PopByRace2018.csv,2018,78400
OK,Black,PopByRace2018.csv,2018,267700
OK,Hispanic,PopByRace2018.csv,2018,414200
OK,Multiple Races,PopByRace2018.csv,2018,273600
OK,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,1900
OK,Total,PopByRace2018.csv,2018,3816100
OK,White,PopByRace2018.csv,2018,2492200
OR,American Indian/Alaska Native,PopByRace2018.csv,2018,39800
OR,Asian,PopByRace2018.csv,2018,188400
OR,Black,PopByRace2018.csv,2018,74300
OR,Hispanic,PopByRace2018.csv,2018,545300
OR,Multiple Races,PopByRace2018.csv,2018,156900
OR,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,14200
OR,Total,PopByRace2018.csv,2018,4110800
OR,White,PopByRace2018.csv,2018,3091900
PA,American Indian/Alaska Native,PopByRace2018.csv,2018,12100
PA,Asian,PopByRace2018.csv,2018,435300
PA,Black,PopByRace2018.csv,2018,1274800
PA,Hispanic,PopByRace2018.csv,2018,939900
PA,Multiple Races,PopByRace2018.csv,2018,275500
PA,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
PA,Total,PopByRace2018.csv,2018,12388100
PA,White,PopByRace2018.csv,2018,9447800
RI,American Indian/Alaska Native,PopByRace2018.csv,2018,
RI,Asian,PopByRace2018.csv,2018,34700
RI,Black,PopByRace2018.csv,2018,57000
RI,Hispanic,PopByRace2018.csv,2018,162700
RI,Multiple Races,PopByRace2018.csv,2018,31600
RI,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
RI,Total,PopByRace2018.csv,2018,1014000
RI,White,PopByRace2018.csv,2018,725400
SC,American Indian/Alaska Native,PopByRace2018.csv,2018,14900
SC,Asian,PopByRace2018.csv,2018,76700
SC,Black,PopByRace2018.csv,2018,1298200
SC,Hispanic,PopByRace2018.csv,2018,284100
SC,Multiple Races,PopByRace2018.csv,2018,106000
SC,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
SC,Total,PopByRace2018.csv,2018,4929800
SC,White,PopByRace2018.csv,2018,3146900
SD,American Indian/Alaska Native,PopByRace2018.csv,2018,73100
SD,Asian,PopByRace2018.csv,2018,10900
SD,Black,PopByRace2018.csv,2018,18500
SD,Hispanic,PopByRace2018.csv,2018,32100
SD,Multiple Races,PopByRace2018.csv,2018,21200
SD,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
SD,Total,PopByRace2018.csv,2018,848700
SD,White,PopByRace2018.csv,2018,692900
TN,American Indian/Alaska Native,PopByRace2018.csv,2018,14700
TN,Asian,PopByRace2018.csv,2018,113800
TN,Black,PopByRace2018.csv,2018,1087600
TN,Hispanic,PopByRace2018.csv,2018,361800
TN,Multiple Races,PopByRace2018.csv,2018,144200
TN,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
TN,Total,PopByRace2018.csv,2018,6586400
TN,White,PopByRace2018.csv,2018,4860100
TX,American Indian/Alaska Native,PopByRace2018.csv,2018,69200
TX,Asian,PopByRace2018.csv,2018,1389300
TX,Black,PopByRace2018.csv,2018,3251900
TX,Hispanic,PopByRace2018.csv,2018,11163700
TX,Multiple Races,PopByRace2018.csv,2018,523100
TX,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,19200
TX,Total,PopByRace2018.csv,2018,28024000
TX,White,PopByRace2018.csv,2018,11607500
UT,American Indian/Alaska Native,PopByRace2018.csv,2018,29100
UT,Asian,PopByRace2018.csv,2018,72800
UT,Black,PopByRace2018.csv,2018,35800
UT,Hispanic,PopByRace2018.csv,2018,438200
UT,Multiple Races,PopByRace2018.csv,2018,82000
UT,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,26600
UT,Total,PopByRace2018.csv,2018,3105900
UT,White,PopByRace2018.csv,2018,2421400
VT,American Indian/Alaska Native,PopByRace2018.csv,2018,2100
VT,Asian,PopByRace2018.csv,2018,11700
VT,Black,PopByRace2018.csv,2018,6600
VT,Hispanic,PopByRace2018.csv,2018,11000
VT,Multiple Races,PopByRace2018.csv,2018,11300
VT,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
VT,Total,PopByRace2018.csv,2018,600600
VT,White,PopByRace2018.csv,2018,557900
VA,American Indian/Alaska Native,PopByRace2018.csv,2018,16100
VA,Asian,PopByRace2018.csv,2018,536700
VA,Black,PopByRace2018.csv,2018,1519400
VA,Hispanic,PopByRace2018.csv,2018,779900
VA,Multiple Races,PopByRace2018.csv,2018,291400
VA,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,4500
VA,Total,PopByRace2018.csv,2018,8182100
VA,White,PopByRace2018.csv,2018,5034100
WA,American Indian/Alaska Native,PopByRace2018.csv,2018,77900
WA,Asian,PopByRace2018.csv,2018,648800
WA,Black,PopByRace2018.csv,2018,268700
WA,Hispanic,PopByRace2018.csv,2018,949700
WA,Multiple Races,PopByRace2018.csv,2018,368600
WA,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,48100
WA,Total,PopByRace2018.csv,2018,7368000
WA,White,PopByRace2018.csv,2018,5006200
WV,American Indian/Alaska Native,PopByRace2018.csv,2018,1600
WV,Asian,PopByRace2018.csv,2018,13100
WV,Black,PopByRace2018.csv,2018,63300
WV,Hispanic,PopByRace2018.csv,2018,22500
WV,Multiple Races,PopByRace2018.csv,2018,31300
WV,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
WV,Total,PopByRace2018.csv,2018,1752300
WV,White,PopByRace2018.csv,2018,1620000
WI,American Indian/Alaska Native,PopByRace2018.csv,2018,43800
WI,Asian,PopByRace2018.csv,2018,159500
WI,Black,PopByRace2018.csv,2018,349400
WI,Hispanic,PopByRace2018.csv,2018,393600
WI,Multiple Races,PopByRace2018.csv,2018,116200
WI,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,1900
WI,Total,PopByRace2018.csv,2018,5662800
WI,White,PopByRace2018.csv,2018,4598500
WY,American Indian/Alaska Native,PopByRace2018.csv,2018,12900
WY,Asian,PopByRace2018.csv,2018,6000
WY,Black,PopByRace2018.csv,2018,2700
WY,Hispanic,PopByRace2018.csv,2018,56000
WY,Multiple Races,PopByRace2018.csv,2018,11100
WY,Native Hawaiian/Other Pacific Islander,PopByRace2018.csv,2018,
WY,Total,PopByRace2018.csv,2018,560300
WY,White,PopByRace2018.csv,2018,471600
